age,age_real,path
1,36,/opt/ml/input/ext_data/megaage_asian/train/37110.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37111.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37112.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37115.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37116.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37117.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37119.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37121.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/37122.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37123.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37124.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37125.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37126.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37127.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37128.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37131.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37132.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/37133.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37135.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37136.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37137.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37138.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37139.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37140.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37141.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37142.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37143.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37144.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37145.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/37146.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37147.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37148.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37149.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37150.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37151.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37153.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37154.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/37155.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37156.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37157.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37158.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37159.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/37160.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37161.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37162.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37163.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37164.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37165.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37166.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37167.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37168.jpg
2,64,/opt/ml/input/ext_data/megaage_asian/train/37169.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37170.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37171.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37172.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37173.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37174.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37175.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37176.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37177.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37178.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37179.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/37180.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37181.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37182.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37183.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37184.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37185.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37186.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37187.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37188.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37189.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/37190.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37191.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37192.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37193.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37194.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37195.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37196.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37197.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37198.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37199.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37200.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37201.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37202.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37205.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37206.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37207.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37209.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37210.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37211.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37212.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37213.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37214.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37216.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37217.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37218.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37219.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37220.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37221.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37222.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37224.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37225.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37226.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37227.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37228.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37229.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37230.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37231.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37233.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37234.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37235.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37238.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37239.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37240.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37242.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37244.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37245.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37247.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37248.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37249.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37250.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37251.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37252.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37253.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37254.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37255.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37256.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37257.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37258.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37259.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37260.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37261.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37262.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/37263.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37264.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37265.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37266.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37267.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37268.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37269.jpg
1,32,/opt/ml/input/ext_data/megaage_asian/train/37270.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37271.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37272.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37273.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37274.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37275.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37276.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37277.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/37278.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37279.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37281.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37282.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37283.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37284.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/37285.jpg
1,59,/opt/ml/input/ext_data/megaage_asian/train/37286.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37287.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37288.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37289.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37290.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37291.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37292.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37294.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37295.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37296.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37297.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37298.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37299.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37301.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/37302.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37303.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37304.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37305.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37306.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37307.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37308.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37309.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37310.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37311.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37312.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37313.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37314.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/37315.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37316.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/37318.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37319.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37320.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37321.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37322.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37323.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37324.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37325.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37326.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37327.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37328.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37329.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37330.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37331.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/37332.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37333.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37334.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37335.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37336.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37337.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37338.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37339.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37340.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37341.jpg
2,64,/opt/ml/input/ext_data/megaage_asian/train/37342.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37344.jpg
2,68,/opt/ml/input/ext_data/megaage_asian/train/37345.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37346.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37347.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/37350.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37352.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37353.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37355.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37356.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37357.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/37358.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37359.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37360.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37361.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37362.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37363.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37364.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37365.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37366.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37367.jpg
1,50,/opt/ml/input/ext_data/megaage_asian/train/37368.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37369.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37370.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/37371.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37373.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/37374.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37375.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37376.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/37377.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37378.jpg
2,63,/opt/ml/input/ext_data/megaage_asian/train/37379.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37380.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37381.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/37382.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37383.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37385.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37386.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37387.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37388.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37389.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37390.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37391.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37392.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37393.jpg
0,23,/opt/ml/input/ext_data/megaage_asian/train/37394.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37395.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37396.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/37398.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37399.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37400.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37401.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37402.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/37403.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37404.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37405.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37407.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/37408.jpg
2,67,/opt/ml/input/ext_data/megaage_asian/train/37409.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37410.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37411.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37412.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37414.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37415.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37416.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/37417.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37418.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37420.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37421.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37422.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37423.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37424.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37425.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37426.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37427.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37429.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37431.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37432.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37433.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37435.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37436.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37438.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37439.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37440.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37441.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/37442.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37443.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37444.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37445.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/37446.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37447.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37449.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37450.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37451.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37452.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37453.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37454.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37455.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/37456.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37457.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37458.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37459.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37460.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37461.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37462.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37463.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37464.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37465.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37467.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37468.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37469.jpg
1,34,/opt/ml/input/ext_data/megaage_asian/train/37470.jpg
1,36,/opt/ml/input/ext_data/megaage_asian/train/37471.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/37472.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37473.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37475.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/37476.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37478.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/37479.jpg
2,65,/opt/ml/input/ext_data/megaage_asian/train/37480.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/37481.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/37482.jpg
1,35,/opt/ml/input/ext_data/megaage_asian/train/37484.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37485.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37486.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37487.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37488.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37489.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37490.jpg
1,55,/opt/ml/input/ext_data/megaage_asian/train/37491.jpg
0,19,/opt/ml/input/ext_data/megaage_asian/train/37492.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37493.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37494.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37495.jpg
2,69,/opt/ml/input/ext_data/megaage_asian/train/37496.jpg
2,61,/opt/ml/input/ext_data/megaage_asian/train/37497.jpg
1,56,/opt/ml/input/ext_data/megaage_asian/train/37498.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37499.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37500.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37501.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37502.jpg
0,24,/opt/ml/input/ext_data/megaage_asian/train/37503.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37504.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37505.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37506.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/37507.jpg
0,26,/opt/ml/input/ext_data/megaage_asian/train/37509.jpg
1,33,/opt/ml/input/ext_data/megaage_asian/train/37510.jpg
1,46,/opt/ml/input/ext_data/megaage_asian/train/37511.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37512.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37513.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37514.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37515.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37516.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37517.jpg
0,18,/opt/ml/input/ext_data/megaage_asian/train/37518.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/37519.jpg
1,52,/opt/ml/input/ext_data/megaage_asian/train/37520.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37521.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/37522.jpg
1,43,/opt/ml/input/ext_data/megaage_asian/train/37523.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37524.jpg
1,39,/opt/ml/input/ext_data/megaage_asian/train/37525.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37526.jpg
0,21,/opt/ml/input/ext_data/megaage_asian/train/37527.jpg
1,58,/opt/ml/input/ext_data/megaage_asian/train/37528.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/37529.jpg
1,42,/opt/ml/input/ext_data/megaage_asian/train/37530.jpg
1,30,/opt/ml/input/ext_data/megaage_asian/train/37531.jpg
1,53,/opt/ml/input/ext_data/megaage_asian/train/37532.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37533.jpg
1,45,/opt/ml/input/ext_data/megaage_asian/train/37534.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37535.jpg
1,41,/opt/ml/input/ext_data/megaage_asian/train/37536.jpg
2,60,/opt/ml/input/ext_data/megaage_asian/train/37537.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37538.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37540.jpg
1,37,/opt/ml/input/ext_data/megaage_asian/train/37541.jpg
1,40,/opt/ml/input/ext_data/megaage_asian/train/37542.jpg
1,54,/opt/ml/input/ext_data/megaage_asian/train/37543.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/37545.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37546.jpg
2,66,/opt/ml/input/ext_data/megaage_asian/train/37547.jpg
1,57,/opt/ml/input/ext_data/megaage_asian/train/37548.jpg
0,20,/opt/ml/input/ext_data/megaage_asian/train/37549.jpg
1,49,/opt/ml/input/ext_data/megaage_asian/train/37550.jpg
0,29,/opt/ml/input/ext_data/megaage_asian/train/37552.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37553.jpg
0,25,/opt/ml/input/ext_data/megaage_asian/train/37554.jpg
1,48,/opt/ml/input/ext_data/megaage_asian/train/37555.jpg
1,51,/opt/ml/input/ext_data/megaage_asian/train/37556.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37557.jpg
0,27,/opt/ml/input/ext_data/megaage_asian/train/37558.jpg
0,22,/opt/ml/input/ext_data/megaage_asian/train/37559.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37560.jpg
1,31,/opt/ml/input/ext_data/megaage_asian/train/37561.jpg
1,44,/opt/ml/input/ext_data/megaage_asian/train/37562.jpg
2,62,/opt/ml/input/ext_data/megaage_asian/train/37564.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37565.jpg
0,28,/opt/ml/input/ext_data/megaage_asian/train/37566.jpg
1,47,/opt/ml/input/ext_data/megaage_asian/train/37567.jpg
1,38,/opt/ml/input/ext_data/megaage_asian/train/37568.jpg
